dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,casual,registered,cnt,dteday_num,Cluster,time_category
2012-09-14,3,1,9,22,0,5,1,1,0.62,0.83,0.194,40,189,229,622,1,Sore
2012-09-14,3,1,9,23,0,5,1,1,0.62,0.78,0.0896,27,168,195,622,1,Sore
2012-09-15,3,1,9,0,0,6,0,1,0.6,0.83,0.1045,38,169,207,623,0,Malam
2012-09-15,3,1,9,1,0,6,0,1,0.6,0.73,0.0,8,101,109,623,0,Malam
2012-09-15,3,1,9,2,0,6,0,1,0.58,0.78,0.1045,18,75,93,623,0,Malam
2012-09-15,3,1,9,3,0,6,0,1,0.6,0.73,0.2537,6,31,37,623,0,Malam
2012-09-15,3,1,9,4,0,6,0,2,0.6,0.69,0.3582,3,3,6,623,0,Malam
2012-09-15,3,1,9,6,0,6,0,1,0.54,0.49,0.4179,6,27,33,623,0,Pagi
2012-09-15,3,1,9,7,0,6,0,1,0.54,0.52,0.2836,10,63,73,623,0,Pagi
2012-09-15,3,1,9,8,0,6,0,1,0.56,0.49,0.4179,43,169,212,623,0,Pagi
2012-09-15,3,1,9,9,0,6,0,1,0.6,0.43,0.4179,79,263,342,623,1,Pagi
2012-09-15,3,1,9,10,0,6,0,1,0.62,0.41,0.3881,119,323,442,623,1,Pagi
2012-09-15,3,1,9,11,0,6,0,1,0.64,0.38,0.3881,228,399,627,623,1,Pagi
2012-09-15,3,1,9,12,0,6,0,1,0.66,0.36,0.3582,287,419,706,623,1,Siang
2012-09-15,3,1,9,13,0,6,0,1,0.68,0.36,0.194,327,377,704,623,1,Siang
2012-09-15,3,1,9,14,0,6,0,1,0.68,0.34,0.3284,325,390,715,623,1,Siang
2012-09-15,3,1,9,15,0,6,0,2,0.68,0.34,0.2836,312,342,654,623,1,Siang
2012-09-15,3,1,9,16,0,6,0,2,0.66,0.36,0.2239,350,433,783,623,1,Siang
2012-09-15,3,1,9,17,0,6,0,2,0.66,0.36,0.2537,295,434,729,623,1,Siang
2012-09-15,3,1,9,18,0,6,0,2,0.64,0.36,0.2836,232,382,614,623,1,Sore
2012-09-15,3,1,9,19,0,6,0,1,0.62,0.41,0.1642,169,309,478,623,1,Sore
2012-09-15,3,1,9,20,0,6,0,1,0.6,0.43,0.0896,89,241,330,623,1,Sore
2012-09-15,3,1,9,21,0,6,0,1,0.56,0.52,0.1045,86,210,296,623,1,Sore
2012-09-15,3,1,9,22,0,6,0,1,0.56,0.52,0.0,82,197,279,623,1,Sore
2012-09-15,3,1,9,23,0,6,0,1,0.54,0.6,0.0,47,182,229,623,1,Sore
2012-09-16,3,1,9,0,0,0,0,1,0.54,0.64,0.0,28,123,151,624,0,Malam
2012-09-16,3,1,9,1,0,0,0,1,0.54,0.64,0.0,35,82,117,624,0,Malam
2012-09-16,3,1,9,2,0,0,0,1,0.52,0.63,0.0,27,62,89,624,0,Malam
2012-09-16,3,1,9,3,0,0,0,1,0.5,0.68,0.0,10,38,48,624,0,Malam
2012-09-16,3,1,9,4,0,0,0,1,0.5,0.72,0.0,2,6,8,624,0,Malam
2012-09-16,3,1,9,5,0,0,0,1,0.5,0.72,0.0,3,10,13,624,0,Malam
2012-09-16,3,1,9,6,0,0,0,1,0.5,0.72,0.0,9,26,35,624,0,Pagi
2012-09-16,3,1,9,7,0,0,0,1,0.5,0.77,0.1045,28,43,71,624,0,Pagi
2012-09-16,3,1,9,8,0,0,0,1,0.54,0.64,0.1642,34,94,128,624,0,Pagi
2012-09-16,3,1,9,9,0,0,0,1,0.58,0.6,0.1343,70,226,296,624,1,Pagi
2012-09-16,3,1,9,10,0,0,0,1,0.62,0.5,0.1045,160,330,490,624,1,Pagi
2012-09-16,3,1,9,11,0,0,0,1,0.64,0.47,0.1642,183,376,559,624,1,Pagi
2012-09-16,3,1,9,12,0,0,0,1,0.66,0.44,0.1642,188,468,656,624,1,Siang
2012-09-16,3,1,9,13,0,0,0,1,0.64,0.41,0.1642,240,454,694,624,1,Siang
2012-09-16,3,1,9,14,0,0,0,1,0.66,0.39,0.1343,225,410,635,624,1,Siang
2012-09-16,3,1,9,15,0,0,0,1,0.64,0.41,0.1642,215,342,557,624,1,Siang
2012-09-16,3,1,9,16,0,0,0,1,0.64,0.44,0.1642,194,402,596,624,1,Siang
2012-09-16,3,1,9,17,0,0,0,1,0.66,0.41,0.0,177,393,570,624,1,Siang
2012-09-16,3,1,9,18,0,0,0,1,0.62,0.5,0.1642,120,361,481,624,1,Sore
2012-09-16,3,1,9,19,0,0,0,1,0.62,0.5,0.1343,91,312,403,624,1,Sore
2012-09-16,3,1,9,20,0,0,0,1,0.6,0.53,0.1045,57,267,324,624,1,Sore
2012-09-16,3,1,9,21,0,0,0,1,0.6,0.56,0.1045,43,148,191,624,1,Sore
2012-09-16,3,1,9,22,0,0,0,1,0.56,0.68,0.0896,18,109,127,624,1,Sore
2012-09-16,3,1,9,23,0,0,0,1,0.54,0.68,0.1045,9,85,94,624,1,Sore
2012-09-17,3,1,9,0,0,1,1,1,0.54,0.68,0.1642,14,31,45,625,0,Malam
2012-09-17,3,1,9,1,0,1,1,1,0.52,0.72,0.0896,9,12,21,625,0,Malam
2012-09-17,3,1,9,2,0,1,1,1,0.52,0.72,0.0,5,8,13,625,0,Malam
2012-09-17,3,1,9,3,0,1,1,1,0.5,0.77,0.0896,0,7,7,625,0,Malam
2012-09-17,3,1,9,4,0,1,1,1,0.5,0.77,0.0,2,9,11,625,0,Malam
2012-09-17,3,1,9,5,0,1,1,1,0.48,0.82,0.0896,1,44,45,625,0,Malam
2012-09-17,3,1,9,6,0,1,1,1,0.48,0.82,0.0,7,157,164,625,0,Pagi
2012-09-17,3,1,9,7,0,1,1,1,0.52,0.77,0.0,18,474,492,625,1,Pagi
2012-09-17,3,1,9,8,0,1,1,1,0.54,0.77,0.0896,36,647,683,625,1,Pagi
2012-09-17,3,1,9,9,0,1,1,1,0.58,0.68,0.1343,34,265,299,625,1,Pagi
2012-09-17,3,1,9,10,0,1,1,2,0.62,0.65,0.194,73,129,202,625,1,Pagi
2012-09-17,3,1,9,11,0,1,1,2,0.62,0.69,0.2239,61,191,252,625,1,Pagi
2012-09-17,3,1,9,12,0,1,1,2,0.62,0.69,0.194,62,233,295,625,1,Siang
2012-09-17,3,1,9,13,0,1,1,1,0.64,0.65,0.2537,112,231,343,625,1,Siang
2012-09-17,3,1,9,14,0,1,1,2,0.64,0.65,0.2537,129,203,332,625,1,Siang
2012-09-17,3,1,9,15,0,1,1,2,0.64,0.65,0.2537,82,256,338,625,1,Siang
2012-09-17,3,1,9,16,0,1,1,2,0.64,0.69,0.2537,74,379,453,625,1,Siang
2012-09-17,3,1,9,17,0,1,1,2,0.64,0.65,0.2239,102,740,842,625,1,Siang
2012-09-17,3,1,9,18,0,1,1,2,0.62,0.73,0.1642,66,708,774,625,1,Sore
2012-09-17,3,1,9,19,0,1,1,2,0.62,0.73,0.1045,51,435,486,625,1,Sore
2012-09-17,3,1,9,20,0,1,1,2,0.62,0.73,0.1343,32,308,340,625,1,Sore
2012-09-17,3,1,9,21,0,1,1,3,0.62,0.83,0.2239,28,205,233,625,1,Sore
2012-09-17,3,1,9,22,0,1,1,3,0.62,0.83,0.2537,20,109,129,625,1,Sore
2012-09-17,3,1,9,23,0,1,1,3,0.6,0.94,0.2537,4,66,70,625,1,Sore
2012-09-18,3,1,9,0,0,2,1,3,0.6,0.94,0.2537,2,11,13,626,0,Malam
2012-09-18,3,1,9,1,0,2,1,3,0.6,0.94,0.194,0,5,5,626,0,Malam
2012-09-18,3,1,9,2,0,2,1,3,0.6,0.94,0.194,0,4,4,626,0,Malam
2012-09-18,3,1,9,3,0,2,1,2,0.62,0.94,0.2836,0,6,6,626,0,Malam
2012-09-18,3,1,9,4,0,2,1,2,0.62,0.94,0.3582,2,5,7,626,0,Malam
2012-09-18,3,1,9,5,0,2,1,2,0.64,0.89,0.3284,3,45,48,626,0,Malam
2012-09-18,3,1,9,6,0,2,1,2,0.64,0.89,0.3284,4,163,167,626,0,Pagi
2012-09-18,3,1,9,7,0,2,1,2,0.64,0.89,0.4478,13,343,356,626,1,Pagi
2012-09-18,3,1,9,12,0,2,1,3,0.68,0.83,0.4478,16,72,88,626,1,Siang
2012-09-18,3,1,9,14,0,2,1,3,0.6,0.94,0.4627,27,116,143,626,1,Siang
2012-09-18,3,1,9,15,0,2,1,3,0.6,0.88,0.2537,1,35,36,626,0,Siang
2012-09-18,3,1,9,16,0,2,1,3,0.6,0.88,0.2985,19,122,141,626,1,Siang
2012-09-18,3,1,9,17,0,2,1,3,0.6,0.88,0.194,36,302,338,626,1,Siang
2012-09-18,3,1,9,18,0,2,1,2,0.6,0.88,0.1642,19,262,281,626,1,Sore
2012-09-18,3,1,9,19,0,2,1,2,0.6,0.88,0.2985,22,302,324,626,1,Sore
2012-09-18,3,1,9,20,0,2,1,2,0.6,0.88,0.194,19,271,290,626,1,Sore
2012-09-18,3,1,9,21,0,2,1,2,0.6,0.88,0.194,21,186,207,626,1,Sore
2012-09-18,3,1,9,22,0,2,1,3,0.58,0.83,0.4627,14,137,151,626,1,Sore
2012-09-18,3,1,9,23,0,2,1,2,0.56,0.83,0.2239,11,67,78,626,1,Sore
2012-09-19,3,1,9,0,0,3,1,2,0.56,0.68,0.2836,3,23,26,627,0,Malam
2012-09-19,3,1,9,1,0,3,1,2,0.54,0.68,0.2537,0,12,12,627,0,Malam
2012-09-19,3,1,9,2,0,3,1,2,0.54,0.64,0.3284,0,3,3,627,0,Malam
2012-09-19,3,1,9,3,0,3,1,2,0.52,0.63,0.2537,1,4,5,627,0,Malam
2012-09-19,3,1,9,4,0,3,1,2,0.52,0.68,0.3582,0,10,10,627,0,Malam
2012-09-19,3,1,9,5,0,3,1,2,0.52,0.68,0.2836,2,54,56,627,0,Malam
2012-09-19,3,1,9,6,0,3,1,1,0.52,0.63,0.2537,6,166,172,627,0,Pagi
2012-09-19,3,1,9,7,0,3,1,1,0.52,0.63,0.2239,16,529,545,627,1,Pagi
2012-09-19,3,1,9,8,0,3,1,1,0.52,0.59,0.2239,39,758,797,627,1,Pagi
2012-09-19,3,1,9,9,0,3,1,1,0.54,0.6,0.2537,26,336,362,627,1,Pagi
2012-09-19,3,1,9,10,0,3,1,1,0.56,0.52,0.194,23,169,192,627,0,Pagi
2012-09-19,3,1,9,11,0,3,1,1,0.6,0.43,0.2537,44,203,247,627,1,Pagi
2012-09-19,3,1,9,12,0,3,1,1,0.6,0.43,0.2537,53,260,313,627,1,Siang
2012-09-19,3,1,9,13,0,3,1,1,0.6,0.4,0.2537,55,234,289,627,1,Siang
2012-09-19,3,1,9,14,0,3,1,1,0.62,0.38,0.2537,59,227,286,627,1,Siang
2012-09-19,3,1,9,15,0,3,1,1,0.62,0.35,0.0,57,254,311,627,1,Siang
2012-09-19,3,1,9,16,0,3,1,1,0.62,0.35,0.0,69,397,466,627,1,Siang
2012-09-19,3,1,9,17,0,3,1,1,0.6,0.38,0.2239,74,812,886,627,1,Siang
2012-09-19,3,1,9,18,0,3,1,1,0.58,0.4,0.2836,85,807,892,627,1,Sore
2012-09-19,3,1,9,19,0,3,1,1,0.56,0.43,0.2239,72,539,611,627,1,Sore
2012-09-19,3,1,9,20,0,3,1,1,0.52,0.48,0.1642,31,378,409,627,1,Sore
2012-09-19,3,1,9,21,0,3,1,1,0.5,0.59,0.1642,25,324,349,627,1,Sore
2012-09-19,3,1,9,22,0,3,1,1,0.5,0.63,0.0896,31,198,229,627,1,Sore
2012-09-19,3,1,9,23,0,3,1,1,0.48,0.67,0.0896,17,106,123,627,1,Sore
2012-09-20,3,1,9,0,0,4,1,1,0.5,0.63,0.0,12,46,58,628,0,Malam
2012-09-20,3,1,9,1,0,4,1,1,0.46,0.72,0.1045,4,14,18,628,0,Malam
2012-09-20,3,1,9,2,0,4,1,1,0.46,0.72,0.0896,2,9,11,628,0,Malam
2012-09-20,3,1,9,3,0,4,1,1,0.44,0.77,0.0,0,6,6,628,0,Malam
2012-09-20,3,1,9,4,0,4,1,1,0.44,0.77,0.1045,0,6,6,628,0,Malam
2012-09-20,3,1,9,5,0,4,1,1,0.44,0.77,0.1045,4,52,56,628,0,Malam
2012-09-20,3,1,9,6,0,4,1,1,0.44,0.77,0.0,9,161,170,628,0,Pagi
2012-09-20,3,1,9,7,0,4,1,1,0.46,0.82,0.1045,20,514,534,628,1,Pagi
2012-09-20,3,1,9,8,0,4,1,1,0.5,0.68,0.0896,44,746,790,628,1,Pagi
2012-09-20,3,1,9,9,0,4,1,1,0.56,0.6,0.0896,25,330,355,628,1,Pagi
2012-09-20,3,1,9,10,0,4,1,1,0.58,0.53,0.0896,33,157,190,628,1,Pagi
2012-09-20,3,1,9,11,0,4,1,1,0.62,0.43,0.0,37,206,243,628,1,Pagi
2012-09-20,3,1,9,12,0,4,1,1,0.62,0.43,0.1343,57,233,290,628,1,Siang
2012-09-20,3,1,9,13,0,4,1,1,0.64,0.44,0.1343,68,268,336,628,1,Siang
2012-09-20,3,1,9,14,0,4,1,1,0.64,0.47,0.194,76,222,298,628,1,Siang
2012-09-20,3,1,9,15,0,4,1,1,0.66,0.47,0.194,60,231,291,628,1,Siang
2012-09-20,3,1,9,16,0,4,1,1,0.64,0.47,0.1642,72,385,457,628,1,Siang
2012-09-20,3,1,9,17,0,4,1,1,0.64,0.5,0.2239,91,885,976,628,1,Siang
2012-09-20,3,1,9,18,0,4,1,1,0.6,0.56,0.2537,119,781,900,628,1,Sore
2012-09-20,3,1,9,19,0,4,1,1,0.58,0.6,0.2239,69,534,603,628,1,Sore
2012-09-20,3,1,9,20,0,4,1,1,0.56,0.64,0.1343,57,360,417,628,1,Sore
2012-09-20,3,1,9,21,0,4,1,1,0.56,0.64,0.194,28,246,274,628,1,Sore
2012-09-20,3,1,9,22,0,4,1,1,0.54,0.73,0.1045,35,252,287,628,1,Sore
2012-09-20,3,1,9,23,0,4,1,1,0.54,0.68,0.1045,17,137,154,628,1,Sore
2012-09-21,3,1,9,0,0,5,1,1,0.54,0.68,0.0,13,53,66,629,0,Malam
2012-09-21,3,1,9,1,0,5,1,1,0.52,0.72,0.0,11,38,49,629,0,Malam
2012-09-21,3,1,9,2,0,5,1,1,0.52,0.72,0.0,6,8,14,629,0,Malam
2012-09-21,3,1,9,3,0,5,1,1,0.5,0.77,0.0896,1,11,12,629,0,Malam
2012-09-21,3,1,9,4,0,5,1,1,0.5,0.77,0.0,1,9,10,629,0,Malam
2012-09-21,3,1,9,5,0,5,1,1,0.5,0.82,0.0,2,47,49,629,0,Malam
2012-09-21,3,1,9,6,0,5,1,1,0.5,0.77,0.0896,19,146,165,629,0,Pagi
2012-09-21,3,1,9,7,0,5,1,1,0.52,0.77,0.0,35,468,503,629,1,Pagi
2012-09-21,3,1,9,8,0,5,1,1,0.54,0.73,0.1343,31,726,757,629,1,Pagi
2012-09-21,3,1,9,9,0,5,1,1,0.58,0.68,0.1343,35,348,383,629,1,Pagi
2012-09-21,3,1,9,10,0,5,1,1,0.62,0.61,0.2239,44,181,225,629,1,Pagi
2012-09-21,3,1,9,11,0,5,1,1,0.66,0.57,0.2239,79,242,321,629,1,Pagi
2012-09-21,3,1,9,12,0,5,1,1,0.68,0.57,0.1642,84,305,389,629,1,Siang
2012-09-21,3,1,9,13,0,5,1,1,0.7,0.54,0.1642,105,316,421,629,1,Siang
2012-09-21,3,1,9,14,0,5,1,1,0.7,0.54,0.2985,113,299,412,629,1,Siang
2012-09-21,3,1,9,15,0,5,1,1,0.7,0.54,0.2239,90,333,423,629,1,Siang
2012-09-21,3,1,9,16,0,5,1,1,0.7,0.54,0.194,103,464,567,629,1,Siang
2012-09-21,3,1,9,17,0,5,1,1,0.68,0.57,0.2836,107,739,846,629,1,Siang
2012-09-21,3,1,9,18,0,5,1,1,0.66,0.61,0.2537,106,699,805,629,1,Sore
2012-09-21,3,1,9,19,0,5,1,1,0.64,0.65,0.2537,95,493,588,629,1,Sore
2012-09-21,3,1,9,20,0,5,1,1,0.62,0.69,0.194,54,315,369,629,1,Sore
2012-09-21,3,1,9,21,0,5,1,1,0.6,0.73,0.2537,46,266,312,629,1,Sore
2012-09-21,3,1,9,22,0,5,1,1,0.6,0.73,0.194,47,248,295,629,1,Sore
2012-09-21,3,1,9,23,0,5,1,1,0.6,0.73,0.3284,23,163,186,629,1,Sore
2012-09-22,3,1,9,0,0,6,0,1,0.6,0.73,0.2836,32,140,172,630,0,Malam
2012-09-22,3,1,9,1,0,6,0,1,0.58,0.83,0.2985,18,106,124,630,0,Malam
2012-09-22,3,1,9,2,0,6,0,1,0.56,0.88,0.2537,10,73,83,630,0,Malam
2012-09-22,3,1,9,3,0,6,0,1,0.56,0.83,0.2836,6,39,45,630,0,Malam
2012-09-22,3,1,9,4,0,6,0,1,0.56,0.83,0.2836,5,10,15,630,0,Malam
2012-09-22,3,1,9,5,0,6,0,1,0.56,0.83,0.3284,2,15,17,630,0,Malam
2012-09-22,3,1,9,6,0,6,0,1,0.56,0.83,0.2985,6,35,41,630,0,Pagi
2012-09-22,3,1,9,7,0,6,0,1,0.58,0.78,0.2537,7,70,77,630,0,Pagi
2012-09-22,3,1,9,8,0,6,0,1,0.6,0.73,0.2985,21,197,218,630,1,Pagi
2012-09-22,3,1,9,9,0,6,0,1,0.64,0.69,0.2537,88,289,377,630,1,Pagi
2012-09-22,3,1,9,10,0,6,0,1,0.66,0.65,0.3284,124,350,474,630,1,Pagi
2012-09-22,3,1,9,11,0,6,0,1,0.7,0.58,0.2836,189,437,626,630,1,Pagi
2012-09-22,3,1,9,12,0,6,0,1,0.72,0.54,0.2985,228,460,688,630,1,Siang
2012-09-22,3,1,9,13,0,6,0,1,0.74,0.51,0.3582,273,434,707,630,1,Siang
2012-09-22,3,1,9,14,0,6,0,1,0.76,0.48,0.2836,250,404,654,630,1,Siang
2012-09-22,3,1,9,15,0,6,0,1,0.74,0.48,0.3881,307,443,750,630,1,Siang
2012-09-22,3,1,9,16,0,6,0,1,0.74,0.51,0.3284,253,427,680,630,1,Siang
2012-09-22,3,1,9,17,0,6,0,1,0.74,0.51,0.3284,195,451,646,630,1,Siang
2012-09-22,3,1,9,18,0,6,0,1,0.72,0.54,0.2836,171,427,598,630,1,Sore
2012-09-22,3,1,9,19,0,6,0,1,0.7,0.58,0.194,99,308,407,630,1,Sore
2012-09-22,3,1,9,20,0,6,0,1,0.7,0.54,0.2537,76,249,325,630,1,Sore
2012-09-22,3,1,9,21,0,6,0,1,0.64,0.57,0.2537,59,202,261,630,1,Sore
2012-09-22,3,1,9,22,0,6,0,1,0.62,0.57,0.194,59,180,239,630,1,Sore
2012-09-22,3,1,9,23,0,6,0,1,0.62,0.5,0.194,34,137,171,630,1,Sore
2012-09-23,4,1,9,0,0,0,0,1,0.62,0.38,0.2537,34,146,180,631,0,Malam
2012-09-23,4,1,9,1,0,0,0,1,0.54,0.52,0.3582,23,119,142,631,0,Malam
2012-09-23,4,1,9,2,0,0,0,1,0.52,0.48,0.2537,18,77,95,631,0,Malam
2012-09-23,4,1,9,3,0,0,0,1,0.48,0.55,0.2985,13,41,54,631,0,Malam
2012-09-23,4,1,9,4,0,0,0,1,0.46,0.55,0.2239,1,9,10,631,0,Malam
2012-09-23,4,1,9,5,0,0,0,1,0.46,0.59,0.2537,1,5,6,631,0,Malam
2012-09-23,4,1,9,6,0,0,0,1,0.44,0.62,0.2537,5,11,16,631,0,Pagi
2012-09-23,4,1,9,7,0,0,0,1,0.46,0.59,0.2239,9,48,57,631,0,Pagi
2012-09-23,4,1,9,8,0,0,0,1,0.48,0.55,0.3582,38,137,175,631,0,Pagi
2012-09-23,4,1,9,9,0,0,0,1,0.5,0.51,0.3284,71,205,276,631,1,Pagi
2012-09-23,4,1,9,10,0,0,0,1,0.54,0.45,0.2537,138,351,489,631,1,Pagi
2012-09-23,4,1,9,11,0,0,0,1,0.56,0.46,0.2537,186,384,570,631,1,Pagi
2012-09-23,4,1,9,12,0,0,0,1,0.56,0.43,0.1045,250,526,776,631,1,Siang
2012-09-23,4,1,9,13,0,0,0,1,0.6,0.38,0.1642,257,445,702,631,1,Siang
2012-09-23,4,1,9,14,0,0,0,1,0.6,0.38,0.194,266,400,666,631,1,Siang
2012-09-23,4,1,9,15,0,0,0,1,0.6,0.33,0.2239,265,375,640,631,1,Siang
2012-09-23,4,1,9,16,0,0,0,1,0.6,0.33,0.3284,254,437,691,631,1,Siang
2012-09-23,4,1,9,17,0,0,0,1,0.56,0.35,0.2985,227,496,723,631,1,Siang
2012-09-23,4,1,9,18,0,0,0,1,0.54,0.37,0.194,135,405,540,631,1,Sore
2012-09-23,4,1,9,19,0,0,0,1,0.52,0.42,0.1642,82,331,413,631,1,Sore
2012-09-23,4,1,9,20,0,0,0,1,0.52,0.42,0.1642,60,192,252,631,1,Sore
2012-09-23,4,1,9,21,0,0,0,2,0.52,0.48,0.1045,51,145,196,631,1,Sore
2012-09-23,4,1,9,22,0,0,0,1,0.52,0.48,0.0,40,98,138,631,1,Sore
2012-09-23,4,1,9,23,0,0,0,2,0.5,0.59,0.1045,30,70,100,631,1,Sore
2012-09-24,4,1,9,0,0,1,1,1,0.46,0.63,0.194,10,54,64,632,0,Malam
2012-09-24,4,1,9,1,0,1,1,1,0.46,0.67,0.1343,6,12,18,632,0,Malam
2012-09-24,4,1,9,2,0,1,1,2,0.46,0.63,0.1343,0,8,8,632,0,Malam
2012-09-24,4,1,9,3,0,1,1,1,0.46,0.63,0.1642,0,5,5,632,0,Malam
2012-09-24,4,1,9,4,0,1,1,1,0.44,0.67,0.1045,0,8,8,632,0,Malam
2012-09-24,4,1,9,5,0,1,1,1,0.46,0.63,0.0,2,35,37,632,0,Malam
2012-09-24,4,1,9,6,0,1,1,1,0.46,0.59,0.0,6,162,168,632,0,Pagi
2012-09-24,4,1,9,7,0,1,1,1,0.46,0.67,0.1343,17,513,530,632,1,Pagi
2012-09-24,4,1,9,8,0,1,1,1,0.5,0.55,0.194,31,719,750,632,1,Pagi
2012-09-24,4,1,9,9,0,1,1,1,0.52,0.52,0.194,42,286,328,632,1,Pagi
2012-09-24,4,1,9,10,0,1,1,1,0.54,0.49,0.2239,52,146,198,632,0,Pagi
2012-09-24,4,1,9,11,0,1,1,1,0.56,0.37,0.194,71,167,238,632,1,Pagi
2012-09-24,4,1,9,12,0,1,1,1,0.56,0.35,0.2985,77,265,342,632,1,Siang
2012-09-24,4,1,9,13,0,1,1,1,0.6,0.31,0.2985,80,248,328,632,1,Siang
2012-09-24,4,1,9,14,0,1,1,1,0.6,0.28,0.0,77,226,303,632,1,Siang
2012-09-24,4,1,9,15,0,1,1,1,0.6,0.31,0.0,84,216,300,632,1,Siang
2012-09-24,4,1,9,16,0,1,1,1,0.58,0.3,0.2537,99,417,516,632,1,Siang
2012-09-24,4,1,9,17,0,1,1,1,0.58,0.3,0.0,89,809,898,632,1,Siang
2012-09-24,4,1,9,18,0,1,1,1,0.54,0.37,0.1642,95,758,853,632,1,Sore
2012-09-24,4,1,9,19,0,1,1,1,0.52,0.39,0.1343,56,534,590,632,1,Sore
2012-09-24,4,1,9,20,0,1,1,1,0.52,0.52,0.1045,52,380,432,632,1,Sore
2012-09-24,4,1,9,21,0,1,1,1,0.5,0.51,0.1343,26,230,256,632,1,Sore
2012-09-24,4,1,9,22,0,1,1,1,0.5,0.51,0.2239,18,154,172,632,1,Sore
2012-09-24,4,1,9,23,0,1,1,1,0.46,0.63,0.1343,11,83,94,632,1,Sore
2012-09-25,4,1,9,0,0,2,1,1,0.46,0.67,0.1642,8,56,64,633,0,Malam
2012-09-25,4,1,9,1,0,2,1,1,0.44,0.72,0.1343,2,11,13,633,0,Malam
2012-09-25,4,1,9,2,0,2,1,1,0.42,0.77,0.1343,5,9,14,633,0,Malam
2012-09-25,4,1,9,3,0,2,1,1,0.42,0.71,0.0896,2,3,5,633,0,Malam
2012-09-25,4,1,9,4,0,2,1,1,0.42,0.71,0.1343,2,7,9,633,0,Malam
2012-09-25,4,1,9,5,0,2,1,1,0.42,0.77,0.0896,1,46,47,633,0,Malam
2012-09-25,4,1,9,6,0,2,1,1,0.44,0.77,0.2239,5,189,194,633,0,Pagi
2012-09-25,4,1,9,7,0,2,1,1,0.44,0.77,0.194,17,539,556,633,1,Pagi
2012-09-25,4,1,9,8,0,2,1,1,0.48,0.67,0.194,41,764,805,633,1,Pagi
2012-09-25,4,1,9,9,0,2,1,1,0.54,0.56,0.2537,28,381,409,633,1,Pagi
2012-09-25,4,1,9,10,0,2,1,1,0.56,0.52,0.2985,45,125,170,633,0,Pagi
2012-09-25,4,1,9,11,0,2,1,1,0.6,0.46,0.2985,63,155,218,633,1,Pagi
2012-09-25,4,1,9,12,0,2,1,1,0.62,0.43,0.2836,69,233,302,633,1,Siang
2012-09-25,4,1,9,13,0,2,1,1,0.64,0.47,0.2537,48,257,305,633,1,Siang
2012-09-25,4,1,9,14,0,2,1,1,0.66,0.39,0.3284,80,213,293,633,1,Siang
2012-09-25,4,1,9,15,0,2,1,1,0.66,0.36,0.3284,56,247,303,633,1,Siang
2012-09-25,4,1,9,16,0,2,1,1,0.66,0.39,0.2985,59,436,495,633,1,Siang
2012-09-25,4,1,9,17,0,2,1,1,0.66,0.39,0.2836,107,860,967,633,1,Siang
2012-09-25,4,1,9,18,0,2,1,1,0.64,0.41,0.2239,64,758,822,633,1,Sore
2012-09-25,4,1,9,19,0,2,1,1,0.62,0.5,0.2537,49,490,539,633,1,Sore
2012-09-25,4,1,9,20,0,2,1,1,0.6,0.56,0.2985,37,388,425,633,1,Sore
2012-09-25,4,1,9,21,0,2,1,1,0.6,0.56,0.2985,34,263,297,633,1,Sore
2012-09-25,4,1,9,22,0,2,1,1,0.6,0.56,0.2836,14,174,188,633,1,Sore
2012-09-25,4,1,9,23,0,2,1,1,0.6,0.56,0.3284,9,89,98,633,1,Sore
2012-09-26,4,1,9,0,0,3,1,1,0.58,0.64,0.2985,6,34,40,634,0,Malam
2012-09-26,4,1,9,1,0,3,1,1,0.58,0.64,0.3284,10,19,29,634,0,Malam
2012-09-26,4,1,9,2,0,3,1,2,0.58,0.64,0.2836,2,15,17,634,0,Malam
2012-09-26,4,1,9,3,0,3,1,2,0.58,0.64,0.2836,4,6,10,634,0,Malam
2012-09-26,4,1,9,4,0,3,1,1,0.56,0.73,0.2537,2,12,14,634,0,Malam
2012-09-26,4,1,9,5,0,3,1,1,0.56,0.73,0.2239,1,35,36,634,0,Malam
2012-09-26,4,1,9,6,0,3,1,1,0.54,0.73,0.194,3,179,182,634,0,Pagi
2012-09-26,4,1,9,7,0,3,1,1,0.54,0.77,0.1343,9,523,532,634,1,Pagi
2012-09-26,4,1,9,8,0,3,1,1,0.56,0.73,0.2985,30,808,838,634,1,Pagi
2012-09-26,4,1,9,9,0,3,1,1,0.6,0.64,0.194,27,307,334,634,1,Pagi
2012-09-26,4,1,9,10,0,3,1,1,0.6,0.73,0.2836,29,156,185,634,1,Pagi
2012-09-26,4,1,9,11,0,3,1,1,0.64,0.61,0.2537,46,181,227,634,1,Pagi
2012-09-26,4,1,9,12,0,3,1,1,0.68,0.61,0.2239,56,260,316,634,1,Siang
2012-09-26,4,1,9,13,0,3,1,1,0.7,0.58,0.2239,67,273,340,634,1,Siang
2012-09-26,4,1,9,14,0,3,1,1,0.74,0.48,0.2836,60,217,277,634,1,Siang
2012-09-26,4,1,9,15,0,3,1,1,0.74,0.48,0.2985,69,231,300,634,1,Siang
2012-09-26,4,1,9,16,0,3,1,1,0.74,0.45,0.2836,71,397,468,634,1,Siang
2012-09-26,4,1,9,17,0,3,1,1,0.74,0.48,0.2985,77,876,953,634,1,Siang
